,SITE,SUPPLIER NUMBER,PURCHASE NUMBER,POSTING DATE,Group Description,Key RM code,WEIGHT (kg),PRICE (EUR/kg)
16975,CHBE,605200,PI1607202,2016-08-31T00:00:00.0000000,fatty acid,RM14/0001,24950,1.3
16976,CHBE,600933,PI1607559,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,27150,1.012
16977,CHBE,605684,PI1607041,2016-08-31T00:00:00.0000000,Alkalis,RM02/0001,28000,0.17475
16978,CHIT,487210,16-ITUE085,2016-08-31T00:00:00.0000000,fatty acid,RM14/0001,900,1.162
16979,CHBE,600168,PI1607630,2016-08-31T00:00:00.0000000,Bleaching agent,RM04/0001,751906,0.2619654451487286
16980,CHBE,600347,PI1607573,2016-08-31T00:00:00.0000000,solvent,RM08/0017,24960,1.007
16981,CHIT,494030,16-IT1661,2016-08-31T00:00:00.0000000,Alkalis,RM02/0001,108500,0.21
16982,CHIT,494030,16-IT1661,2016-08-31T00:00:00.0000000,Alkalis,RM02/0002,28090,0.4350000000000001
16983,CHBE,601046,PI1607200,2016-08-31T00:00:00.0000000,acid,RM01/0001,21850,0.47
16984,CHBE,601046,PI1607117,2016-08-31T00:00:00.0000000,acid,RM01/0001,21900,0.47
16985,CHBE,601046,PI1607594,2016-08-31T00:00:00.0000000,acid,RM01/0001,21900,0.47
16986,CUK,500392,PINV63951,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0005,22880,1.6749994888703998
16987,CHBE,601046,PI1607014,2016-08-31T00:00:00.0000000,acid,RM01/0001,21900,0.47
16988,CHBE,600435,PI1607549,2016-08-31T00:00:00.0000000,solvent,RM08/0017,22000,1.005
16989,CHBE,600206,PI1607030,2016-08-31T00:00:00.0000000,acid,RM01/0001,27060,0.478669993
16990,CUK,502235,PINV63819,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,11400,1.925999412277248
16991,CHBE,601667,PI1607596,2016-08-31T00:00:00.0000000,acid,RM01/0004,22060,0.369
16992,CUK,500206,PINV63835,2016-08-31T00:00:00.0000000,anionic surfactant,RM10/0002,9450,1.0649989644444444
16993,CHBE,601667,PI1607519,2016-08-31T00:00:00.0000000,acid,RM01/0004,22060,0.369
16994,CUK,501128,PINV63867,2016-08-31T00:00:00.0000000,builder,RM20/0015,24900,1.009999692
16995,CHBE,600435,PI1607247,2016-08-31T00:00:00.0000000,solvent,RM08/0017,23000,1.015
16996,CHBE,601667,PI1607555,2016-08-31T00:00:00.0000000,acid,RM01/0004,22080,0.369
16997,CHBE,600517,PI1607126,2016-08-31T00:00:00.0000000,acid,RM01/0001,24140,0.47
16998,CHBE,601667,PI1607504,2016-08-31T00:00:00.0000000,acid,RM01/0004,22080,0.369
16999,CHBE,605684,PI1607399,2016-08-31T00:00:00.0000000,Alkalis,RM02/0001,27940,0.1742984967788117
17000,CHBE,600013,PI1607578,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0002,24160,1.31
17001,CHBE,605684,PI1607400,2016-08-31T00:00:00.0000000,Bleaching agent,RM04/0006,28120,0.11
17002,CHBE,600013,PI1607190,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0002,24160,1.31
17003,CUK,502235,PINV63791,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0012,950,2.725999168155648
17004,CHBE,600206,PI1607230,2016-08-31T00:00:00.0000000,acid,RM01/0001,27020,0.4786698741672835
17005,CHBE,600347,PI1607149,2016-08-31T00:00:00.0000000,fatty acid,RM14/0001,24180,0.9
17006,CHBE,601046,PI1607150,2016-08-31T00:00:00.0000000,acid,RM01/0001,21700,0.47
17007,CHBE,601085,PI1607525,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,22980,1.03
17008,CHBE,600013,PI1607004,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0002,24180,1.31
17009,CHBE,600933,PI1607608,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,27050,1.012
17010,CHBE,605861,PI1607545,2016-08-31T00:00:00.0000000,Alkalis,RM02/0002,28180,0.345
17011,CHBE,605684,PI1607031,2016-08-31T00:00:00.0000000,Alkalis,RM02/0001,28040,0.1747503566333808
17012,CHBE,600435,PI1607167,2016-08-31T00:00:00.0000000,builder,RM20/0001,22500,0.935
17013,CHBE,605684,PI1607193,2016-08-31T00:00:00.0000000,Alkalis,RM02/0001,27940,0.1745114531138153
17014,CHBE,600700,PI1607177,2016-08-31T00:00:00.0000000,acid,RM01/0001,28580,0.447
17015,CHBE,601085,PI1607146,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0002,21140,1.31
17016,CHBE,605684,PI1607128,2016-08-31T00:00:00.0000000,Bleaching agent,RM04/0006,28260,0.11
17017,CHIT,487210,16-ITUE093,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0002,1800,1.59
17018,CHIT,498950,16-IT1642,2016-08-31T00:00:00.0000000,Bleaching agent,RM04/0006,25480.000000000004,0.148
17019,CHBE,605861,PI1607570,2016-08-31T00:00:00.0000000,Alkalis,RM02/0002,27680,0.345
17020,CHBE,600347,PI1607145,2016-08-31T00:00:00.0000000,solvent,RM08/0017,24680,1.007
17021,CHBE,600391,PI1607206,2016-08-31T00:00:00.0000000,Solvent,RM08/0010,23760,0.45
17022,CHBE,600013,PI1607077,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0002,24120,1.31
17023,CHBE,600346,PI1607561,2016-08-31T00:00:00.0000000,anionic surfactant,RM10/0002,24040,1.0799999999999998
17024,CHBE,605684,PI1607398,2016-08-31T00:00:00.0000000,Alkalis,RM02/0001,27760,0.1746469740634005
17025,CHBE,600933,PI1607535,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,27100,1.0119999999999998
17026,CHBE,600933,PI1607548,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,27100,1.0119999999999998
17027,CHBE,600933,PI1607520,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,27100,1.0119999999999998
17028,CHBE,600005,PI1607140,2016-08-31T00:00:00.0000000,builder,RM20/0015,26940,0.9549999999999998
17029,CHBE,605684,PI1606996,2016-08-31T00:00:00.0000000,Alkalis,RM02/0001,27960,0.1741988555078683
17030,CHBE,600347,PI1607024,2016-08-31T00:00:00.0000000,fatty acid,RM14/0001,24460,0.9
17031,CHBE,605684,PI1607179,2016-08-31T00:00:00.0000000,Alkalis,RM02/0001,27960,0.1739860515021459
17032,CHBE,600206,PI1607020,2016-08-31T00:00:00.0000000,acid,RM01/0001,26960,0.4786698813056379
17033,CHBE,605684,PI1607127,2016-08-31T00:00:00.0000000,Alkalis,RM02/0001,27960,0.1752753934191702
17034,CHBE,600206,PI1607582,2016-08-31T00:00:00.0000000,acid,RM01/0001,26980,0.4786701260192736
17035,CHBE,600700,PI1607178,2016-08-31T00:00:00.0000000,acid,RM01/0001,27880,0.447
17036,CHBE,600005,PI1607605,2016-08-31T00:00:00.0000000,builder,RM20/0015,25700,1.01
17037,CHBE,601085,PI1607001,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0005,20140,1.63
17038,CHBE,601085,PI1607027,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0005,19820,1.63
17039,CHBE,601205,PI1607380,2016-08-31T00:00:00.0000000,anionic surfactant,RM10/0001,4000,0.5019
17040,CHBE,605684,PI1607169,2016-08-31T00:00:00.0000000,Alkalis,RM02/0001,27960,0.1750751072961373
17041,CHIT,488930,16-IT1510,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0012,950,2.5600000000000005
17042,CHBE,601085,PI1607589,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,23040,1.03
17043,CHBE,601304,PI1607581,2016-08-31T00:00:00.0000000,non-ionic surfactant,RM12/0008,24400,1.55
17044,CHBE,600025,PI1607079,2016-08-31T00:00:00.0000000,Alkalis,RM02/0001,27840,0.18
17045,CHIT,494030,16-IT1661,2016-08-31T00:00:00.0000000,builder,RM20/0020,27020,0.633
17046,CHBE,605684,PI1607080,2016-08-31T00:00:00.0000000,Alkalis,RM02/0001,28020,0.174825125
17047,CHIT,494030,16-IT1661,2016-08-31T00:00:00.0000000,acid,RM01/0006,27020,0.76
17048,CHIT,487190,16-IT1483,2016-08-30T00:00:00.0000000,Alkalis,RM02/0002,24040,0.44
17049,CHBE,600168,PI1606951,2016-08-26T00:00:00.0000000,Bleaching agent,RM04/0001,27760,0.2524499279538904
17050,CHBE,600168,PI1606952,2016-08-26T00:00:00.0000000,Bleaching agent,RM04/0001,638300,0.2524499451668493
17051,CHBE,600025,PI1606932,2016-08-25T00:00:00.0000000,Alkalis,RM02/0001,400,0.19
17052,CUK,501128,PINV63580,2016-08-24T00:00:00.0000000,builder,RM20/0015,25000.000000000004,0.9699997040025596
17053,CUK,502235,PINV63611,2016-08-24T00:00:00.0000000,non-ionic surfactant,RM12/0012,2850,2.555999220031488
17054,CUK,500392,PINV63605,2016-08-24T00:00:00.0000000,non-ionic surfactant,RM12/0005,9980,1.6749994888703998
17055,CUK,500206,PINV63572,2016-08-24T00:00:00.0000000,anionic surfactant,RM10/0002,8400,1.065532745
17056,CUK,500392,PINV63511,2016-08-23T00:00:00.0000000,non-ionic surfactant,RM12/0005,22720,1.6749994888703998
17057,CUK,500392,PINV63531,2016-08-23T00:00:00.0000000,non-ionic surfactant,RM12/0005,22960,1.6749994888703998
17058,CHIT,494030,16-IT1400,2016-07-31T00:00:00.0000000,acid,RM01/0006,27920,0.76
17059,CHIT,498950,16-IT1409,2016-07-31T00:00:00.0000000,Bleaching agent,RM04/0006,26320,0.148
17060,CHBE,600346,PI1606359,2016-07-31T00:00:00.0000000,anionic surfactant,RM10/0002,23460,1.08
17061,CHBE,600025,PI1606545,2016-07-31T00:00:00.0000000,Alkalis,RM02/0001,27820,0.19
17062,CHBE,600206,PI1606554,2016-07-31T00:00:00.0000000,acid,RM01/0001,27060,0.478669993
17063,CHIT,494030,16-IT1400,2016-07-31T00:00:00.0000000,Alkalis,RM02/0002,27120,0.4350000000000001
17064,CHBE,605684,PI1606300,2016-07-31T00:00:00.0000000,Bleaching agent,RM04/0006,28200,0.11
17065,CHIT,489630,16-IT1426,2016-07-31T00:00:00.0000000,anionic surfactant,RM10/0002,2000,1.5000000000000002
17066,CHIT,494030,16-IT1400,2016-07-31T00:00:00.0000000,Alkalis,RM02/0001,106920,0.21
17067,CHBE,600347,PI1606352,2016-07-31T00:00:00.0000000,solvent,RM08/0017,25180,1.007
17068,CHBE,600933,PI1606563,2016-07-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,27050,1.012
17069,CHBE,601046,PI1606387,2016-07-31T00:00:00.0000000,acid,RM01/0001,26450,0.4699999999999999
17070,CHBE,600005,PI1606349,2016-07-31T00:00:00.0000000,builder,RM20/0015,27620,0.955
17071,CHBE,600933,PI1606376,2016-07-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,26520,1.012
17072,CHBE,600005,PI1606304,2016-07-31T00:00:00.0000000,builder,RM20/0015,27000,0.955
17073,CHBE,600206,PI1606362,2016-07-31T00:00:00.0000000,acid,RM01/0001,27000,0.47867
17074,CHIT,485040,16-IT1428,2016-07-31T00:00:00.0000000,anionic surfactant,RM10/0002,2000,1.38
17075,CHIT,494030,16-IT1400,2016-07-31T00:00:00.0000000,builder,RM20/0020,42240,0.633
17076,CHBE,600025,PI1606542,2016-07-31T00:00:00.0000000,Alkalis,RM02/0001,27960,0.19
17077,CHIT,488930,16-IT1365,2016-07-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,25160,1.59
17078,CHBE,600025,PI1606489,2016-07-31T00:00:00.0000000,Alkalis,RM02/0001,27900,0.19
17079,CHBE,600391,PI1606398,2016-07-31T00:00:00.0000000,Solvent,RM08/0010,25200,0.45
17080,CHBE,600013,PI1606315,2016-07-31T00:00:00.0000000,non-ionic surfactant,RM12/0002,24320,1.28
17081,CHBE,600013,PI1606334,2016-07-31T00:00:00.0000000,non-ionic surfactant,RM12/0002,24300,1.31
17082,CHIT,498950,16-IT1413,2016-07-31T00:00:00.0000000,Bleaching agent,RM04/0006,25920.000000000004,0.1479999999999999
17083,CHBE,600021,PI1606313,2016-07-31T00:00:00.0000000,acid,RM01/0006,2800,1.0319857142857145
17084,CHBE,605684,PI1606488,2016-07-31T00:00:00.0000000,Alkalis,RM02/0001,27840,0.1746102729885057
17085,CHBE,600013,PI1606393,2016-07-31T00:00:00.0000000,non-ionic surfactant,RM12/0012,10020,1.8149361277445115
17086,CHBE,605684,PI1606494,2016-07-31T00:00:00.0000000,Alkalis,RM02/0001,27960,0.1739860515021459
17087,CHIT,494030,16-IT1400,2016-07-31T00:00:00.0000000,acid,RM01/0004,22530,0.5196205059920106
17088,CHBE,601085,PI1606382,2016-07-31T00:00:00.0000000,non-ionic surfactant,RM12/0008,19960,1.59
17089,CHBE,600025,PI1606561,2016-07-31T00:00:00.0000000,Alkalis,RM02/0002,25480,0.359
17090,CHIT,498950,16-IT1411,2016-07-31T00:00:00.0000000,Bleaching agent,RM04/0006,26020,0.148
17091,CHIT,487190,16-IT1355,2016-07-31T00:00:00.0000000,acid,RM01/0004,23420,0.48
17092,CHBE,605684,PI1606493,2016-07-31T00:00:00.0000000,Alkalis,RM02/0001,27960,0.1744366952789699
17093,CHBE,600347,PI1606560,2016-07-31T00:00:00.0000000,solvent,RM08/0017,24860,1.007
17094,CHIT,486240,16-IT1325,2016-07-31T00:00:00.0000000,Solvent,RM08/0010,1250,0.6600000000000003
17095,CHBE,601667,PI1606372,2016-07-31T00:00:00.0000000,acid,RM01/0004,22040,0.369
17096,CHBE,600013,PI1606370,2016-07-31T00:00:00.0000000,non-ionic surfactant,RM12/0002,24140,1.31
17097,CHBE,600435,PI1606375,2016-07-31T00:00:00.0000000,builder,RM20/0001,22500,0.935
17098,CHBE,600013,PI1606305,2016-07-31T00:00:00.0000000,non-ionic surfactant,RM12/0002,23040,1.28
17099,CHBE,605861,PI1606330,2016-07-31T00:00:00.0000000,Alkalis,RM02/0002,27600,0.345
17100,CHBE,600347,PI1606373,2016-07-31T00:00:00.0000000,fatty acid,RM14/0001,24980,0.9
17101,CHIT,498950,16-IT1410,2016-07-31T00:00:00.0000000,Bleaching agent,RM04/0006,25480.000000000004,0.148
17102,CHIT,486240,16-IT1375,2016-07-31T00:00:00.0000000,Solvent,RM08/0010,1250,0.6600000000000003
17103,CUK,501128,PINV63127,2016-07-31T00:00:00.0000000,builder,RM20/0015,25100,1.009999692
17104,CUK,500296,PINV63101,2016-07-31T00:00:00.0000000,fatty acid,RM14/0001,4250,1.00884525
17105,CUK,500296,PINV63326,2016-07-31T00:00:00.0000000,fatty acid,RM14/0001,4250,1.00884525
17106,CHBE,600206,PI1606339,2016-07-31T00:00:00.0000000,acid,RM01/0006,24840,0.685
17107,CHBE,600025,PI1606325,2016-07-31T00:00:00.0000000,Alkalis,RM02/0001,24820,0.19
17108,CHBE,601667,PI1606350,2016-07-31T00:00:00.0000000,Alkalis,RM02/0001,26820,0.187
17109,CUK,500146,PINV63396,2016-07-31T00:00:00.0000000,Alkalis,RM02/0001,192500,0.159109308
17110,CHIT,489630,16-IT1388,2016-07-31T00:00:00.0000000,anionic surfactant,RM10/0002,1000,1.5000000000000002
17111,CHIT,488930,16-IT1364,2016-07-31T00:00:00.0000000,non-ionic surfactant,RM12/0012,950,2.5000000000000004
17112,CUK,500206,PINV63167,2016-07-31T00:00:00.0000000,anionic surfactant,RM10/0002,9450,1.06072872
17113,CUK,500146,PINV63465,2016-07-31T00:00:00.0000000,Solvent,RM08/0010,12500.000000000002,0.5783277455999998
17114,CHBE,600933,PI1606192,2016-07-29T00:00:00.0000000,non-ionic surfactant,RM12/0003,27150,1.012
17115,CHBE,600435,PI1606195,2016-07-29T00:00:00.0000000,builder,RM20/0001,12500,1.13
17116,CHBE,600933,PI1606220,2016-07-29T00:00:00.0000000,non-ionic surfactant,RM12/0003,27100,1.0119999999999998
17117,CHIT,487210,16-ITUE075,2016-07-29T00:00:00.0000000,non-ionic surfactant,RM12/0002,2700,1.65
17118,CHIT,487210,16-ITUE074,2016-07-29T00:00:00.0000000,non-ionic surfactant,RM12/0002,2700,1.58
17119,CHIT,487210,16-ITUE067,2016-07-29T00:00:00.0000000,non-ionic surfactant,RM12/0002,3600,1.58
17120,CUK,502235,PINV63010,2016-07-29T00:00:00.0000000,non-ionic surfactant,RM12/0012,950,2.725999168155648
17121,CUK,500392,PINV63023,2016-07-29T00:00:00.0000000,non-ionic surfactant,RM12/0005,22900,1.6749994888703998
17122,CHBE,601667,PI1606185,2016-07-29T00:00:00.0000000,acid,RM01/0004,22080,0.369
17123,CHBE,601667,PI1606199,2016-07-29T00:00:00.0000000,Alkalis,RM02/0001,26820,0.187
17124,CHBE,600517,PI1606191,2016-07-29T00:00:00.0000000,acid,RM01/0001,23800,0.47
17125,CHBE,605684,PI1606184,2016-07-29T00:00:00.0000000,Bleaching agent,RM04/0006,28180,0.11
17126,CHBE,601667,PI1606163,2016-07-28T00:00:00.0000000,Alkalis,RM02/0001,26720,0.187
17127,CHBE,600933,PI1606126,2016-07-28T00:00:00.0000000,non-ionic surfactant,RM12/0003,27050,1.012
17128,CHBE,601046,PI1606180,2016-07-28T00:00:00.0000000,acid,RM01/0001,21450,0.47
17129,CHBE,600206,PI1606138,2016-07-28T00:00:00.0000000,acid,RM01/0001,27020,0.4786698741672835
17130,CHBE,600435,PI1606173,2016-07-28T00:00:00.0000000,solvent,RM08/0017,23000,1.015
17131,CHBE,601667,PI1606116,2016-07-28T00:00:00.0000000,Alkalis,RM02/0001,26860,0.187
17132,CHBE,600206,PI1606140,2016-07-28T00:00:00.0000000,acid,RM01/0001,26980,0.4786701260192736
17133,CHBE,605684,PI1606181,2016-07-28T00:00:00.0000000,Alkalis,RM02/0001,27840,0.174836566
17134,CHBE,600933,PI1606170,2016-07-28T00:00:00.0000000,non-ionic surfactant,RM12/0003,27050,1.012
17135,CHBE,605684,PI1606093,2016-07-27T00:00:00.0000000,Bleaching agent,RM04/0006,28340,0.11
17136,CHBE,600355,PI1606113,2016-07-27T00:00:00.0000000,acid,RM01/0007,8160,0.22
17137,CUK,500392,PINV62893,2016-07-27T00:00:00.0000000,non-ionic surfactant,RM12/0005,10020,1.6749994888703998
17138,CHBE,601085,PI1606114,2016-07-27T00:00:00.0000000,non-ionic surfactant,RM12/0005,20020,1.63
17139,CUK,500392,PINV62887,2016-07-27T00:00:00.0000000,non-ionic surfactant,RM12/0005,23120,1.6749994888703998
17140,CUK,500292,PINV62915,2016-07-27T00:00:00.0000000,Alkalis,RM02/0002,4500,0.52459953
17141,CHBE,600933,PI1606107,2016-07-27T00:00:00.0000000,non-ionic surfactant,RM12/0003,26520,1.012
17142,CUK,500292,PINV62889,2016-07-27T00:00:00.0000000,anionic surfactant,RM10/0002,10000,1.12414185
17143,CUK,501128,PINV62847,2016-07-25T00:00:00.0000000,builder,RM20/0015,24540.000000000004,1.0099996917964795
17144,CUK,502235,PINV62837,2016-07-25T00:00:00.0000000,non-ionic surfactant,RM12/0012,950,2.725999168155648
17145,CUK,502235,PINV62838,2016-07-25T00:00:00.0000000,non-ionic surfactant,RM12/0003,11400,1.925999412277248
17146,CHIT,487130,16-IT1253,2016-07-20T00:00:00.0000000,anionic surfactant,RM10/0001,5440,0.48
17147,CHIT,487130,16-IT1252,2016-07-20T00:00:00.0000000,anionic surfactant,RM10/0001,4200,0.48
17148,CHIT,487190,16-IT1260,2016-07-20T00:00:00.0000000,acid,RM01/0006,26220,0.7550000000000002
17149,CHIT,492190,16-IT1221,2016-07-18T00:00:00.0000000,Bleaching agent,RM04/0006,5050,0.2
17150,CHIT,486240,16-IT1134,2016-06-30T00:00:00.0000000,Solvent,RM08/0010,1250,0.72
17151,CHBE,601046,PI1605344,2016-06-30T00:00:00.0000000,acid,RM01/0001,21900,0.475
17152,CHBE,601046,PI1605352,2016-06-30T00:00:00.0000000,acid,RM01/0001,21700,0.475
17153,CHBE,601085,PI1605405,2016-06-30T00:00:00.0000000,non-ionic surfactant,RM12/0008,9820,1.59
17154,CHBE,600005,PI1605392,2016-06-30T00:00:00.0000000,builder,RM20/0015,26760,1.01
17155,CHBE,600005,PI1605471,2016-06-30T00:00:00.0000000,builder,RM20/0015,27220,0.955
17156,CHIT,489630,16-IT1071,2016-06-30T00:00:00.0000000,anionic surfactant,RM10/0002,2999.9999999999995,1.5000000000000002
17157,CHBE,601587,PI1605418,2016-06-30T00:00:00.0000000,anionic surfactant,RM10/0002,26780,1.04
17158,CHBE,601085,PI1605405,2016-06-30T00:00:00.0000000,non-ionic surfactant,RM12/0005,9800,1.63
17159,CHBE,601046,PI1605373,2016-06-30T00:00:00.0000000,acid,RM01/0001,22000,0.475
17160,CHBE,600025,PI1605514,2016-06-30T00:00:00.0000000,Alkalis,RM02/0001,27900,0.19
17161,CHIT,487190,16-IT1121,2016-06-30T00:00:00.0000000,Alkalis,RM02/0001,27680,0.215
17162,CHBE,600347,PI1605461,2016-06-30T00:00:00.0000000,solvent,RM08/0017,24840,1.007
17163,CHBE,605684,PI1605060,2016-06-30T00:00:00.0000000,Bleaching agent,RM04/0006,28100,0.11
17164,CHBE,600347,PI1605389,2016-06-30T00:00:00.0000000,fatty acid,RM14/0001,24400,0.9
17165,CHIT,487190,16-IT1154,2016-06-30T00:00:00.0000000,Alkalis,RM02/0002,23440,0.44
17166,CHBE,600038,PI1605367,2016-06-30T00:00:00.0000000,Alkalis,RM02/0001,29880,0.1875
17167,CHIT,487210,16-ITUE053,2016-06-30T00:00:00.0000000,non-ionic surfactant,RM12/0002,2700,0.991
17168,CHIT,494030,16-IT1127,2016-06-30T00:00:00.0000000,builder,RM20/0020,26940,0.62
17169,CHBE,600025,PI1605515,2016-06-30T00:00:00.0000000,Alkalis,RM02/0001,28000,0.19
17170,CHBE,600038,PI1605423,2016-06-30T00:00:00.0000000,Alkalis,RM02/0001,29840,0.1875
17171,CHIT,494030,16-IT1127,2016-06-30T00:00:00.0000000,Alkalis,RM02/0002,26720,0.4350000000000001
17172,CHBE,601085,PI1605393,2016-06-30T00:00:00.0000000,non-ionic surfactant,RM12/0002,21120,1.29
17173,CHBE,605684,PI1605750,2016-06-30T00:00:00.0000000,Bleaching agent,RM04/0006,28420,0.11
17174,CHIT,494030,16-IT1127,2016-06-30T00:00:00.0000000,acid,RM01/0006,26720,0.765
17175,CHIT,498950,16-IT1125,2016-06-30T00:00:00.0000000,Bleaching agent,RM04/0006,25920.000000000004,0.1479999999999999
17176,CHBE,600038,PI1605456,2016-06-30T00:00:00.0000000,Alkalis,RM02/0001,29840,0.1875
17177,CHIT,487190,16-IT1180,2016-06-30T00:00:00.0000000,Alkalis,RM02/0001,27580,0.215
17178,CHBE,601667,PI1605381,2016-06-30T00:00:00.0000000,Alkalis,RM02/0001,26760,0.187
17179,CHIT,494030,16-IT1127,2016-06-30T00:00:00.0000000,acid,RM01/0004,2400,0.55
17180,CHBE,601046,PI1605394,2016-06-30T00:00:00.0000000,acid,RM01/0001,22000,0.475
17181,CHIT,488930,16-IT1093,2016-06-30T00:00:00.0000000,non-ionic surfactant,RM12/0012,5140,2.6
17182,CHBE,600168,PI1605539,2016-06-30T00:00:00.0000000,Bleaching agent,RM04/0001,694700,0.2524500215920541
17183,CUK,502235,PINV62445,2016-06-30T00:00:00.0000000,non-ionic surfactant,RM12/0003,11400,1.885999424483328
17184,CHBE,600025,PI1605486,2016-06-30T00:00:00.0000000,Alkalis,RM02/0001,27980,0.19
17185,CHBE,601667,PI1605426,2016-06-30T00:00:00.0000000,Alkalis,RM02/0001,26880,0.187
17186,CHBE,600005,PI1605491,2016-06-30T00:00:00.0000000,builder,RM20/0015,27140,0.955
17187,CHBE,601667,PI1605452,2016-06-30T00:00:00.0000000,Alkalis,RM02/0001,27000,0.187
17188,CUK,500296,PINV62611,2016-06-30T00:00:00.0000000,fatty acid,RM14/0001,4250,1.00884525
17189,CHBE,600206,PI1605406,2016-06-30T00:00:00.0000000,acid,RM01/0001,27000,0.50965
17190,CHIT,485040,16-IT1141,2016-06-30T00:00:00.0000000,anionic surfactant,RM10/0002,2000,1.3
17191,CHBE,600206,PI1605348,2016-06-30T00:00:00.0000000,acid,RM01/0001,27000,0.50965
17192,CHBE,600206,PI1605450,2016-06-30T00:00:00.0000000,acid,RM01/0001,27040,0.5096501479289941
17193,CUK,500146,PINV62656,2016-06-30T00:00:00.0000000,Alkalis,RM02/0001,162100,0.1591093079999999
17194,CUK,500292,PINV62573,2016-06-30T00:00:00.0000000,anionic surfactant,RM10/0002,10000,1.12414185
17195,CUK,500146,PINV62546,2016-06-30T00:00:00.0000000,Alkalis,RM02/0001,26580,0.159109308
17196,CHBE,600347,PI1605429,2016-06-30T00:00:00.0000000,solvent,RM08/0017,24980,1.017
17197,CHBE,600347,PI1605443,2016-06-30T00:00:00.0000000,fatty acid,RM14/0001,24980,0.9
17198,CHBE,600933,PI1605355,2016-06-30T00:00:00.0000000,non-ionic surfactant,RM12/0003,27000,0.965
17199,CUK,500146,PINV62798,2016-06-30T00:00:00.0000000,Solvent,RM08/0010,10000,0.5787889319999999
